Historic,Symbol,Open,High,Low,Close,Open Time ,Close Time
Live,ETHBTC,0.03382900,0.03383200,0.03370500,0.03370700,28/08/2020 00:00:00,28/08/2020 00:14:59
Live,ETHBTC,0.03370800,0.03374900,0.03366000,0.03368600,28/08/2020 00:15:00,28/08/2020 00:29:59
Live,ETHBTC,0.03368700,0.03380300,0.03366600,0.03379600,28/08/2020 00:30:00,28/08/2020 00:44:59
Live,ETHBTC,0.03379800,0.03382000,0.03375200,0.03381800,28/08/2020 00:45:00,28/08/2020 00:59:59
Live,ETHBTC,0.03382000,0.03389600,0.03380800,0.03387800,28/08/2020 01:00:00,28/08/2020 01:14:59
Live,ETHBTC,0.03388000,0.03388400,0.03381600,0.03384000,28/08/2020 01:15:00,28/08/2020 01:29:59
Live,ETHBTC,0.03383900,0.03386000,0.03377500,0.03383100,28/08/2020 01:30:00,28/08/2020 01:44:59
Live,ETHBTC,0.03383100,0.03401000,0.03383100,0.03397100,28/08/2020 01:45:00,28/08/2020 01:59:59
Live,ETHBTC,0.03398000,0.03402000,0.03395000,0.03401100,28/08/2020 02:00:00,28/08/2020 02:14:59
Live,ETHBTC,0.03401300,0.03402000,0.03395300,0.03397400,28/08/2020 02:15:00,28/08/2020 02:29:59
Live,ETHBTC,0.03397300,0.03399000,0.03395300,0.03398300,28/08/2020 02:30:00,28/08/2020 02:44:59
Live,ETHBTC,0.03398300,0.03401700,0.03389000,0.03394900,28/08/2020 02:45:00,28/08/2020 02:59:59
Live,ETHBTC,0.03395000,0.03408500,0.03395000,0.03408300,28/08/2020 03:00:00,28/08/2020 03:14:59
Live,ETHBTC,0.03408300,0.03409600,0.03397500,0.03399500,28/08/2020 03:15:00,28/08/2020 03:29:59
Live,ETHBTC,0.03399500,0.03402000,0.03396500,0.03397200,28/08/2020 03:30:00,28/08/2020 03:44:59
Live,ETHBTC,0.03397100,0.03404100,0.03396400,0.03404000,28/08/2020 03:45:00,28/08/2020 03:59:59
Live,ETHBTC,0.03403700,0.03407500,0.03402400,0.03405500,28/08/2020 04:00:00,28/08/2020 04:14:59
Live,ETHBTC,0.03406100,0.03406300,0.03398200,0.03401300,28/08/2020 04:15:00,28/08/2020 04:29:59
Live,ETHBTC,0.03401400,0.03404000,0.03398700,0.03402500,28/08/2020 04:30:00,28/08/2020 04:44:59
Live,ETHBTC,0.03403200,0.03407500,0.03401900,0.03406900,28/08/2020 04:45:00,28/08/2020 04:59:59
Live,ETHBTC,0.03407100,0.03409000,0.03396600,0.03399000,28/08/2020 05:00:00,28/08/2020 05:14:59
Live,ETHBTC,0.03399000,0.03401200,0.03397400,0.03399600,28/08/2020 05:15:00,28/08/2020 05:29:59
Live,ETHBTC,0.03399600,0.03402900,0.03398500,0.03401300,28/08/2020 05:30:00,28/08/2020 05:44:59
Live,ETHBTC,0.03401400,0.03411000,0.03398900,0.03405800,28/08/2020 05:45:00,28/08/2020 05:59:59
Live,ETHBTC,0.03406300,0.03406500,0.03397900,0.03402000,28/08/2020 06:00:00,28/08/2020 06:14:59
Live,ETHBTC,0.03402000,0.03410000,0.03399800,0.03409400,28/08/2020 06:15:00,28/08/2020 06:29:59
Live,ETHBTC,0.03409400,0.03423000,0.03407700,0.03414400,28/08/2020 06:30:00,28/08/2020 06:44:59
Live,ETHBTC,0.03415800,0.03420100,0.03414000,0.03419200,28/08/2020 06:45:00,28/08/2020 06:59:59
Live,ETHBTC,0.03419200,0.03422600,0.03408000,0.03412700,28/08/2020 07:00:00,28/08/2020 07:14:59
Live,ETHBTC,0.03412200,0.03412300,0.03404300,0.03406300,28/08/2020 07:15:00,28/08/2020 07:29:59
Live,ETHBTC,0.03406300,0.03410300,0.03402700,0.03402700,28/08/2020 07:30:00,28/08/2020 07:44:59
Live,ETHBTC,0.03402600,0.03406000,0.03400400,0.03403200,28/08/2020 07:45:00,28/08/2020 07:59:59
Live,ETHBTC,0.03403300,0.03409400,0.03399300,0.03409300,28/08/2020 08:00:00,28/08/2020 08:14:59
Live,ETHBTC,0.03409400,0.03410000,0.03400400,0.03406000,28/08/2020 08:15:00,28/08/2020 08:29:59
Live,ETHBTC,0.03406100,0.03407500,0.03401400,0.03404200,28/08/2020 08:30:00,28/08/2020 08:44:59
Live,ETHBTC,0.03404200,0.03404300,0.03400000,0.03400300,28/08/2020 08:45:00,28/08/2020 08:59:59
Live,ETHBTC,0.03400500,0.03409000,0.03400000,0.03408800,28/08/2020 09:00:00,28/08/2020 09:14:59
Live,ETHBTC,0.03408800,0.03418500,0.03405000,0.03414800,28/08/2020 09:15:00,28/08/2020 09:29:59
Live,ETHBTC,0.03414900,0.03418200,0.03411600,0.03415900,28/08/2020 09:30:00,28/08/2020 09:44:59
Live,ETHBTC,0.03415900,0.03425000,0.03414200,0.03423700,28/08/2020 09:45:00,28/08/2020 09:59:59
Live,ETHBTC,0.03423800,0.03426000,0.03414200,0.03417100,28/08/2020 10:00:00,28/08/2020 10:14:59
Live,ETHBTC,0.03417100,0.03419000,0.03415000,0.03417300,28/08/2020 10:15:00,28/08/2020 10:29:59
Live,ETHBTC,0.03417300,0.03422500,0.03414800,0.03420300,28/08/2020 10:30:00,28/08/2020 10:44:59
Live,ETHBTC,0.03420400,0.03422800,0.03417100,0.03422200,28/08/2020 10:45:00,28/08/2020 10:59:59
Live,ETHBTC,0.03422200,0.03423000,0.03416200,0.03418000,28/08/2020 11:00:00,28/08/2020 11:14:59
Live,ETHBTC,0.03418000,0.03423700,0.03417000,0.03422100,28/08/2020 11:15:00,28/08/2020 11:29:59
Live,ETHBTC,0.03422300,0.03436300,0.03422300,0.03434700,28/08/2020 11:30:00,28/08/2020 11:44:59
Live,ETHBTC,0.03434500,0.03438000,0.03428400,0.03431300,28/08/2020 11:45:00,28/08/2020 11:59:59
Live,ETHBTC,0.03431700,0.03432800,0.03426700,0.03429300,28/08/2020 12:00:00,28/08/2020 12:14:59
Live,ETHBTC,0.03429300,0.03430300,0.03421100,0.03421100,28/08/2020 12:15:00,28/08/2020 12:29:59
Live,ETHBTC,0.03421100,0.03427000,0.03420000,0.03427000,28/08/2020 12:30:00,28/08/2020 12:44:59
Live,ETHBTC,0.03427000,0.03429000,0.03414000,0.03419000,28/08/2020 12:45:00,28/08/2020 12:59:59
Live,ETHBTC,0.03419400,0.03423800,0.03415000,0.03423500,28/08/2020 13:00:00,28/08/2020 13:14:59
Live,ETHBTC,0.03423500,0.03424900,0.03419300,0.03420500,28/08/2020 13:15:00,28/08/2020 13:29:59
Live,ETHBTC,0.03420500,0.03424000,0.03417000,0.03417900,28/08/2020 13:30:00,28/08/2020 13:44:59
Live,ETHBTC,0.03417900,0.03422100,0.03416200,0.03422100,28/08/2020 13:45:00,28/08/2020 13:59:59
Live,ETHBTC,0.03422100,0.03430500,0.03417500,0.03429100,28/08/2020 14:00:00,28/08/2020 14:14:59
Live,ETHBTC,0.03428800,0.03432000,0.03419500,0.03420600,28/08/2020 14:15:00,28/08/2020 14:29:59
Live,ETHBTC,0.03420500,0.03425000,0.03420000,0.03422900,28/08/2020 14:30:00,28/08/2020 14:44:59
Live,ETHBTC,0.03422800,0.03425000,0.03418800,0.03422500,28/08/2020 14:45:00,28/08/2020 14:59:59
Live,ETHBTC,0.03422200,0.03434300,0.03421300,0.03433900,28/08/2020 15:00:00,28/08/2020 15:14:59
Live,ETHBTC,0.03433800,0.03450000,0.03432500,0.03445800,28/08/2020 15:15:00,28/08/2020 15:29:59
Live,ETHBTC,0.03446300,0.03450700,0.03434500,0.03439700,28/08/2020 15:30:00,28/08/2020 15:44:59
Live,ETHBTC,0.03439400,0.03444000,0.03435000,0.03436400,28/08/2020 15:45:00,28/08/2020 15:59:59
Live,ETHBTC,0.03436600,0.03447000,0.03432000,0.03440900,28/08/2020 16:00:00,28/08/2020 16:14:59
Live,ETHBTC,0.03441000,0.03441000,0.03433400,0.03433800,28/08/2020 16:15:00,28/08/2020 16:29:59
Live,ETHBTC,0.03434100,0.03440800,0.03433800,0.03439800,28/08/2020 16:30:00,28/08/2020 16:44:59
Live,ETHBTC,0.03439700,0.03444200,0.03435700,0.03435800,28/08/2020 16:45:00,28/08/2020 16:59:59
Live,ETHBTC,0.03435800,0.03441800,0.03431700,0.03440100,28/08/2020 17:00:00,28/08/2020 17:14:59
Live,ETHBTC,0.03440100,0.03442700,0.03433900,0.03434000,28/08/2020 17:15:00,28/08/2020 17:29:59
Live,ETHBTC,0.03434000,0.03438000,0.03425000,0.03425000,28/08/2020 17:30:00,28/08/2020 17:44:59
Live,ETHBTC,0.03425000,0.03432500,0.03424000,0.03430300,28/08/2020 17:45:00,28/08/2020 17:59:59
Live,ETHBTC,0.03430400,0.03435000,0.03428800,0.03431200,28/08/2020 18:00:00,28/08/2020 18:14:59
Live,ETHBTC,0.03431600,0.03436500,0.03426400,0.03435300,28/08/2020 18:15:00,28/08/2020 18:29:59
Live,ETHBTC,0.03435100,0.03438000,0.03432900,0.03437700,28/08/2020 18:30:00,28/08/2020 18:44:59
Live,ETHBTC,0.03437500,0.03440800,0.03435300,0.03437200,28/08/2020 18:45:00,28/08/2020 18:59:59
Live,ETHBTC,0.03437200,0.03443100,0.03436600,0.03440700,28/08/2020 19:00:00,28/08/2020 19:14:59
Live,ETHBTC,0.03440500,0.03445000,0.03439200,0.03442900,28/08/2020 19:15:00,28/08/2020 19:29:59
Live,ETHBTC,0.03443000,0.03452200,0.03441100,0.03451000,28/08/2020 19:30:00,28/08/2020 19:44:59
Live,ETHBTC,0.03450900,0.03450900,0.03443200,0.03443200,28/08/2020 19:45:00,28/08/2020 19:59:59
Live,ETHBTC,0.03443300,0.03443500,0.03439200,0.03440900,28/08/2020 20:00:00,28/08/2020 20:14:59
Live,ETHBTC,0.03441000,0.03442300,0.03433700,0.03440100,28/08/2020 20:15:00,28/08/2020 20:29:59
Live,ETHBTC,0.03440000,0.03440400,0.03435000,0.03435100,28/08/2020 20:30:00,28/08/2020 20:44:59
Live,ETHBTC,0.03435300,0.03435700,0.03427400,0.03427400,28/08/2020 20:45:00,28/08/2020 20:59:59
Live,ETHBTC,0.03427500,0.03438900,0.03424500,0.03438900,28/08/2020 21:00:00,28/08/2020 21:14:59
Live,ETHBTC,0.03438800,0.03441000,0.03432000,0.03432400,28/08/2020 21:15:00,28/08/2020 21:29:59
Live,ETHBTC,0.03432400,0.03434700,0.03425100,0.03429200,28/08/2020 21:30:00,28/08/2020 21:44:59
Live,ETHBTC,0.03429400,0.03435000,0.03427000,0.03431100,28/08/2020 21:45:00,28/08/2020 21:59:59
Live,ETHBTC,0.03431300,0.03433300,0.03425000,0.03425900,28/08/2020 22:00:00,28/08/2020 22:14:59
Live,ETHBTC,0.03425900,0.03426100,0.03419200,0.03422500,28/08/2020 22:15:00,28/08/2020 22:29:59
Live,ETHBTC,0.03422700,0.03423400,0.03410700,0.03415700,28/08/2020 22:30:00,28/08/2020 22:44:59
Live,ETHBTC,0.03415700,0.03420000,0.03414900,0.03418700,28/08/2020 22:45:00,28/08/2020 22:59:59
Live,ETHBTC,0.03418700,0.03423900,0.03417000,0.03420800,28/08/2020 23:00:00,28/08/2020 23:14:59
Live,ETHBTC,0.03418700,0.03423900,0.03417000,0.03420800,28/08/2020 23:00:00,28/08/2020 23:14:59
Live,ETHBTC,0.03420800,0.03422700,0.03417500,0.03421300,28/08/2020 23:15:00,28/08/2020 23:29:59
Live,ETHBTC,0.03421400,0.03433000,0.03420100,0.03432900,28/08/2020 23:30:00,28/08/2020 23:44:59
Live,ETHBTC,0.03433000,0.03435800,0.03428000,0.03428200,28/08/2020 23:45:00,28/08/2020 23:59:59
Live,ETHBTC,0.03428200,0.03431300,0.03426000,0.03426800,29/08/2020 00:00:00,29/08/2020 00:14:59
Live,ETHBTC,0.03426800,0.03429000,0.03422000,0.03423000,29/08/2020 00:15:00,29/08/2020 00:29:59
Live,ETHBTC,0.03422900,0.03427800,0.03420000,0.03424800,29/08/2020 00:30:00,29/08/2020 00:44:59
Live,ETHBTC,0.03425100,0.03428800,0.03418500,0.03426900,29/08/2020 00:45:00,29/08/2020 00:59:59
Live,ETHBTC,0.03426900,0.03427000,0.03420000,0.03422200,29/08/2020 01:00:00,29/08/2020 01:14:59
Live,ETHBTC,0.03422300,0.03427500,0.03421400,0.03427000,29/08/2020 01:15:00,29/08/2020 01:29:59
Live,ETHBTC,0.03427000,0.03427000,0.03422000,0.03422000,29/08/2020 01:30:00,29/08/2020 01:44:59
Live,ETHBTC,0.03422200,0.03425700,0.03422100,0.03423000,29/08/2020 01:45:00,29/08/2020 01:59:59
Live,ETHBTC,0.03423000,0.03424900,0.03418600,0.03424200,29/08/2020 02:00:00,29/08/2020 02:14:59
Live,ETHBTC,0.03424300,0.03425800,0.03422000,0.03424900,29/08/2020 02:15:00,29/08/2020 02:29:59
Live,ETHBTC,0.03424800,0.03426700,0.03422100,0.03423300,29/08/2020 02:30:00,29/08/2020 02:44:59
Live,ETHBTC,0.03423400,0.03427800,0.03422500,0.03423100,29/08/2020 02:45:00,29/08/2020 02:59:59
Live,ETHBTC,0.03423200,0.03426500,0.03417500,0.03421500,29/08/2020 03:00:00,29/08/2020 03:14:59
Live,ETHBTC,0.03421700,0.03425000,0.03418900,0.03422800,29/08/2020 03:15:00,29/08/2020 03:29:59
Live,ETHBTC,0.03423300,0.03430000,0.03422100,0.03428100,29/08/2020 03:30:00,29/08/2020 03:44:59
Live,ETHBTC,0.03428100,0.03433900,0.03428100,0.03429100,29/08/2020 03:45:00,29/08/2020 03:59:59
Live,ETHBTC,0.03429000,0.03439800,0.03429000,0.03439100,29/08/2020 04:00:00,29/08/2020 04:14:59
Live,ETHBTC,0.03439300,0.03439400,0.03425700,0.03433300,29/08/2020 04:15:00,29/08/2020 04:29:59
Live,ETHBTC,0.03432900,0.03437500,0.03428800,0.03431400,29/08/2020 04:30:00,29/08/2020 04:44:59
Live,ETHBTC,0.03431200,0.03434000,0.03429000,0.03433100,29/08/2020 04:45:00,29/08/2020 04:59:59
Live,ETHBTC,0.03433500,0.03447500,0.03433500,0.03444100,29/08/2020 05:00:00,29/08/2020 05:14:59
Live,ETHBTC,0.03444100,0.03447600,0.03435000,0.03436900,29/08/2020 05:15:00,29/08/2020 05:29:59
Live,ETHBTC,0.03436700,0.03441000,0.03435500,0.03435900,29/08/2020 05:30:00,29/08/2020 05:44:59
Live,ETHBTC,0.03435900,0.03442500,0.03435000,0.03440800,29/08/2020 05:45:00,29/08/2020 05:59:59
Live,ETHBTC,0.03441100,0.03462000,0.03440300,0.03458000,29/08/2020 06:00:00,29/08/2020 06:14:59
Live,ETHBTC,0.03458000,0.03468000,0.03458000,0.03462500,29/08/2020 06:15:00,29/08/2020 06:29:59
Live,ETHBTC,0.03462400,0.03465000,0.03455700,0.03461300,29/08/2020 06:30:00,29/08/2020 06:44:59
Live,ETHBTC,0.03461200,0.03466900,0.03460000,0.03464500,29/08/2020 06:45:00,29/08/2020 06:59:59
Live,ETHBTC,0.03464500,0.03470000,0.03460200,0.03469700,29/08/2020 07:00:00,29/08/2020 07:14:59
Live,ETHBTC,0.03469600,0.03474200,0.03464000,0.03474200,29/08/2020 07:15:00,29/08/2020 07:29:59
Live,ETHBTC,0.03474300,0.03486700,0.03472600,0.03480100,29/08/2020 07:30:00,29/08/2020 07:44:59
Live,ETHBTC,0.03480100,0.03494000,0.03479900,0.03490300,29/08/2020 07:45:00,29/08/2020 07:59:59
Live,ETHBTC,0.03490200,0.03494000,0.03480000,0.03485500,29/08/2020 08:00:00,29/08/2020 08:14:59
Live,ETHBTC,0.03486000,0.03489900,0.03480000,0.03486000,29/08/2020 08:15:00,29/08/2020 08:29:59
Live,ETHBTC,0.03486000,0.03487200,0.03481000,0.03483000,29/08/2020 08:30:00,29/08/2020 08:44:59
Live,ETHBTC,0.03483100,0.03488500,0.03479000,0.03488200,29/08/2020 08:45:00,29/08/2020 08:59:59
Live,ETHBTC,0.03488500,0.03491900,0.03482500,0.03491000,29/08/2020 09:00:00,29/08/2020 09:14:59
Live,ETHBTC,0.03491000,0.03496000,0.03485100,0.03487800,29/08/2020 09:15:00,29/08/2020 09:29:59
Live,ETHBTC,0.03487400,0.03495000,0.03487400,0.03491800,29/08/2020 09:30:00,29/08/2020 09:44:59
Live,ETHBTC,0.03491600,0.03496000,0.03487500,0.03490500,29/08/2020 09:45:00,29/08/2020 09:59:59
Live,ETHBTC,0.03490600,0.03493000,0.03479000,0.03483200,29/08/2020 10:00:00,29/08/2020 10:14:59
Live,ETHBTC,0.03483000,0.03485000,0.03480500,0.03482300,29/08/2020 10:15:00,29/08/2020 10:29:59
Live,ETHBTC,0.03482300,0.03482800,0.03471000,0.03471000,29/08/2020 10:30:00,29/08/2020 10:44:59
Live,ETHBTC,0.03471000,0.03481000,0.03470900,0.03470900,29/08/2020 10:45:00,29/08/2020 10:59:59
Live,ETHBTC,0.03470800,0.03480000,0.03468100,0.03476600,29/08/2020 11:00:00,29/08/2020 11:14:59
Live,ETHBTC,0.03476800,0.03479000,0.03469000,0.03476700,29/08/2020 11:15:00,29/08/2020 11:29:59
Live,ETHBTC,0.03476600,0.03478000,0.03470000,0.03476800,29/08/2020 11:30:00,29/08/2020 11:44:59
Live,ETHBTC,0.03476800,0.03479500,0.03473400,0.03474700,29/08/2020 11:45:00,29/08/2020 11:59:59
Live,ETHBTC,0.03474700,0.03481700,0.03473500,0.03480000,29/08/2020 12:00:00,29/08/2020 12:14:59
Live,ETHBTC,0.03480400,0.03484700,0.03478300,0.03483200,29/08/2020 12:15:00,29/08/2020 12:29:59
Live,ETHBTC,0.03483200,0.03489300,0.03477600,0.03478000,29/08/2020 12:30:00,29/08/2020 12:44:59
Live,ETHBTC,0.03477800,0.03479500,0.03474000,0.03478300,29/08/2020 12:45:00,29/08/2020 12:59:59
Live,ETHBTC,0.03478600,0.03480000,0.03474000,0.03475100,29/08/2020 13:00:00,29/08/2020 13:14:59
Live,ETHBTC,0.03475100,0.03481300,0.03473000,0.03478000,29/08/2020 13:15:00,29/08/2020 13:29:59
Live,ETHBTC,0.03477700,0.03481000,0.03467500,0.03469900,29/08/2020 13:30:00,29/08/2020 13:44:59
Live,ETHBTC,0.03470000,0.03471000,0.03461000,0.03465800,29/08/2020 13:45:00,29/08/2020 13:59:59
Live,ETHBTC,0.03465900,0.03467500,0.03463000,0.03466600,29/08/2020 14:00:00,29/08/2020 14:14:59
Live,ETHBTC,0.03466500,0.03472500,0.03465100,0.03472400,29/08/2020 14:15:00,29/08/2020 14:29:59
Live,ETHBTC,0.03472400,0.03479400,0.03470500,0.03476500,29/08/2020 14:30:00,29/08/2020 14:44:59
Live,ETHBTC,0.03476900,0.03480000,0.03473500,0.03475900,29/08/2020 14:45:00,29/08/2020 14:59:59
Live,ETHBTC,0.03475900,0.03478700,0.03475400,0.03477800,29/08/2020 15:00:00,29/08/2020 15:14:59
Live,ETHBTC,0.03477600,0.03497400,0.03477200,0.03494900,29/08/2020 15:15:00,29/08/2020 15:29:59
Live,ETHBTC,0.03494800,0.03498900,0.03489900,0.03492000,29/08/2020 15:30:00,29/08/2020 15:44:59
Live,ETHBTC,0.03492000,0.03501300,0.03485000,0.03499200,29/08/2020 15:45:00,29/08/2020 15:59:59
Live,ETHBTC,0.03499200,0.03501600,0.03491000,0.03494200,29/08/2020 16:00:00,29/08/2020 16:14:59
Live,ETHBTC,0.03494200,0.03505100,0.03492900,0.03495000,29/08/2020 16:15:00,29/08/2020 16:29:59
Live,ETHBTC,0.03494900,0.03500000,0.03494400,0.03498500,29/08/2020 16:30:00,29/08/2020 16:44:59
Live,ETHBTC,0.03498500,0.03505000,0.03497000,0.03497000,29/08/2020 16:45:00,29/08/2020 16:59:59
Live,ETHBTC,0.03497300,0.03498000,0.03492000,0.03494700,29/08/2020 17:00:00,29/08/2020 17:14:59
Live,ETHBTC,0.03494700,0.03503000,0.03494100,0.03502200,29/08/2020 17:15:00,29/08/2020 17:29:59
Live,ETHBTC,0.03502500,0.03504000,0.03495300,0.03496700,29/08/2020 17:30:00,29/08/2020 17:44:59
Live,ETHBTC,0.03496700,0.03500000,0.03488700,0.03490000,29/08/2020 17:45:00,29/08/2020 17:59:59
Live,ETHBTC,0.03490000,0.03495000,0.03487600,0.03493600,29/08/2020 18:00:00,29/08/2020 18:14:59
Live,ETHBTC,0.03493600,0.03496900,0.03493000,0.03493600,29/08/2020 18:15:00,29/08/2020 18:29:59
Live,ETHBTC,0.03493500,0.03504000,0.03493500,0.03503400,29/08/2020 18:30:00,29/08/2020 18:44:59
Live,ETHBTC,0.03504000,0.03505800,0.03500500,0.03501000,29/08/2020 18:45:00,29/08/2020 18:59:59
Live,ETHBTC,0.03501100,0.03505000,0.03499700,0.03504100,29/08/2020 19:00:00,29/08/2020 19:14:59
Live,ETHBTC,0.03503500,0.03505000,0.03500300,0.03504900,29/08/2020 19:15:00,29/08/2020 19:29:59
Live,ETHBTC,0.03504900,0.03512000,0.03502100,0.03507700,29/08/2020 19:30:00,29/08/2020 19:44:59
Live,ETHBTC,0.03507400,0.03510000,0.03493000,0.03495800,29/08/2020 19:45:00,29/08/2020 19:59:59
Live,ETHBTC,0.03495700,0.03503700,0.03495700,0.03502400,29/08/2020 20:00:00,29/08/2020 20:14:59
Live,ETHBTC,0.03502200,0.03511400,0.03502200,0.03511200,29/08/2020 20:15:00,29/08/2020 20:29:59
Live,ETHBTC,0.03511200,0.03516000,0.03509100,0.03514300,29/08/2020 20:30:00,29/08/2020 20:44:59
Live,ETHBTC,0.03513900,0.03519700,0.03513900,0.03518900,29/08/2020 20:45:00,29/08/2020 20:59:59
Live,ETHBTC,0.03519000,0.03519000,0.03511000,0.03512800,29/08/2020 21:00:00,29/08/2020 21:14:59
Live,ETHBTC,0.03512800,0.03514100,0.03507000,0.03511300,29/08/2020 21:15:00,29/08/2020 21:29:59
Live,ETHBTC,0.03511300,0.03520000,0.03510000,0.03519800,29/08/2020 21:30:00,29/08/2020 21:44:59
Live,ETHBTC,0.03520000,0.03521200,0.03515100,0.03515800,29/08/2020 21:45:00,29/08/2020 21:59:59
Live,ETHBTC,0.03515800,0.03516800,0.03506000,0.03509000,29/08/2020 22:00:00,29/08/2020 22:14:59
Live,ETHBTC,0.03509000,0.03512000,0.03501000,0.03503400,29/08/2020 22:15:00,29/08/2020 22:29:59
Live,ETHBTC,0.03505500,0.03506800,0.03496300,0.03499700,29/08/2020 22:30:00,29/08/2020 22:44:59
Live,ETHBTC,0.03499400,0.03500900,0.03486000,0.03489400,29/08/2020 22:45:00,29/08/2020 22:59:59
Live,ETHBTC,0.03489400,0.03499800,0.03488400,0.03499500,29/08/2020 23:00:00,29/08/2020 23:14:59
Live,ETHBTC,0.03489400,0.03499800,0.03488400,0.03499500,29/08/2020 23:00:00,29/08/2020 23:14:59
Live,ETHBTC,0.03499400,0.03499400,0.03493000,0.03493100,29/08/2020 23:15:00,29/08/2020 23:29:59
Live,ETHBTC,0.03493300,0.03495000,0.03486000,0.03488200,29/08/2020 23:30:00,29/08/2020 23:44:59
Live,ETHBTC,0.03488300,0.03489600,0.03472500,0.03476700,29/08/2020 23:45:00,29/08/2020 23:59:59
Live,ETHBTC,0.03476700,0.03483000,0.03475100,0.03481700,30/08/2020 00:00:00,30/08/2020 00:14:59
Live,ETHBTC,0.03481700,0.03487700,0.03481100,0.03485200,30/08/2020 00:15:00,30/08/2020 00:29:59
Live,ETHBTC,0.03485400,0.03487000,0.03479000,0.03483700,30/08/2020 00:30:00,30/08/2020 00:44:59
Live,ETHBTC,0.03483700,0.03490000,0.03481600,0.03488300,30/08/2020 00:45:00,30/08/2020 00:59:59
Live,ETHBTC,0.03488000,0.03495000,0.03485300,0.03495000,30/08/2020 01:00:00,30/08/2020 01:14:59
Live,ETHBTC,0.03495000,0.03504000,0.03494400,0.03501500,30/08/2020 01:15:00,30/08/2020 01:29:59
Live,ETHBTC,0.03501600,0.03506100,0.03491400,0.03494100,30/08/2020 01:30:00,30/08/2020 01:44:59
Live,ETHBTC,0.03494100,0.03497500,0.03490700,0.03495700,30/08/2020 01:45:00,30/08/2020 01:59:59
Live,ETHBTC,0.03496000,0.03500000,0.03484200,0.03488100,30/08/2020 02:00:00,30/08/2020 02:14:59
Live,ETHBTC,0.03488100,0.03489000,0.03480000,0.03483000,30/08/2020 02:15:00,30/08/2020 02:29:59
Live,ETHBTC,0.03483300,0.03486000,0.03479000,0.03486000,30/08/2020 02:30:00,30/08/2020 02:44:59
Live,ETHBTC,0.03485900,0.03493900,0.03485100,0.03488000,30/08/2020 02:45:00,30/08/2020 02:59:59
Live,ETHBTC,0.03487900,0.03491100,0.03483700,0.03490300,30/08/2020 03:00:00,30/08/2020 03:14:59
Live,ETHBTC,0.03490300,0.03494100,0.03483000,0.03487100,30/08/2020 03:15:00,30/08/2020 03:29:59
Live,ETHBTC,0.03487200,0.03488000,0.03481500,0.03483900,30/08/2020 03:30:00,30/08/2020 03:44:59
Live,ETHBTC,0.03483700,0.03489000,0.03482000,0.03486800,30/08/2020 03:45:00,30/08/2020 03:59:59
Live,ETHBTC,0.03486800,0.03488000,0.03480000,0.03482000,30/08/2020 04:00:00,30/08/2020 04:14:59
Live,ETHBTC,0.03482200,0.03486800,0.03481000,0.03483700,30/08/2020 04:15:00,30/08/2020 04:29:59
Live,ETHBTC,0.03483800,0.03486400,0.03481600,0.03484000,30/08/2020 04:30:00,30/08/2020 04:44:59
Live,ETHBTC,0.03483500,0.03491400,0.03481600,0.03486900,30/08/2020 04:45:00,30/08/2020 04:59:59
Live,ETHBTC,0.03486900,0.03492200,0.03486500,0.03489000,30/08/2020 05:00:00,30/08/2020 05:14:59
Live,ETHBTC,0.03489000,0.03489100,0.03482000,0.03483900,30/08/2020 05:15:00,30/08/2020 05:29:59
Live,ETHBTC,0.03483800,0.03486900,0.03481000,0.03485100,30/08/2020 05:30:00,30/08/2020 05:44:59
Live,ETHBTC,0.03485500,0.03489000,0.03483200,0.03484400,30/08/2020 05:45:00,30/08/2020 05:59:59
Live,ETHBTC,0.03484300,0.03488200,0.03482500,0.03485500,30/08/2020 06:00:00,30/08/2020 06:14:59
Live,ETHBTC,0.03485600,0.03493100,0.03485300,0.03488500,30/08/2020 06:15:00,30/08/2020 06:29:59
Live,ETHBTC,0.03488500,0.03490800,0.03484100,0.03485000,30/08/2020 06:30:00,30/08/2020 06:44:59
Live,ETHBTC,0.03485000,0.03490900,0.03484700,0.03487200,30/08/2020 06:45:00,30/08/2020 06:59:59
Live,ETHBTC,0.03487100,0.03493800,0.03485000,0.03491300,30/08/2020 07:00:00,30/08/2020 07:14:59
Live,ETHBTC,0.03491200,0.03498300,0.03491000,0.03498300,30/08/2020 07:15:00,30/08/2020 07:29:59
Live,ETHBTC,0.03498300,0.03504000,0.03496100,0.03502400,30/08/2020 07:30:00,30/08/2020 07:44:59
Live,ETHBTC,0.03502500,0.03503200,0.03496000,0.03497200,30/08/2020 07:45:00,30/08/2020 07:59:59
Live,ETHBTC,0.03497100,0.03501300,0.03491700,0.03494400,30/08/2020 08:00:00,30/08/2020 08:14:59
Live,ETHBTC,0.03494600,0.03501600,0.03493000,0.03495800,30/08/2020 08:15:00,30/08/2020 08:29:59
Live,ETHBTC,0.03495700,0.03503000,0.03495600,0.03499500,30/08/2020 08:30:00,30/08/2020 08:44:59
Live,ETHBTC,0.03499500,0.03500000,0.03486900,0.03487100,30/08/2020 08:45:00,30/08/2020 08:59:59
Live,ETHBTC,0.03487100,0.03492600,0.03486500,0.03491700,30/08/2020 09:00:00,30/08/2020 09:14:59
Live,ETHBTC,0.03491500,0.03491600,0.03487000,0.03488400,30/08/2020 09:15:00,30/08/2020 09:29:59
